tag,phase,model,dataset,level,axis,treatment,seed,val_acc,val_acc_mean,val_acc_std,n_seeds,psnr_mean,psnr_std,ssim_mean,ssim_std,epochs_run,runtime_s,status
final_C_L4_noise_transnext_tiny_mnist,C,transnext_tiny,mnist,4,noise,,42,0.991599977016449,,,1,19.858911514282227,0.19559316337108612,0.3662882447242737,0.0320708230137825,40,6161.265000000014,Complete
final_C_L4_resolution_densenet121_cifar10,C,densenet121,cifar10,4,resolution,,42,0.5776000022888184,,,1,19.420162200927734,2.6702418327331543,0.7452123761177063,0.09095361083745956,17,771.2029999999795,Complete
final_C_L4_resolution_densenet121_mnist,C,densenet121,mnist,4,resolution,,42,0.8131999969482422,,,1,13.894357681274414,1.1913337707519531,0.6452682018280029,0.06976152211427689,30,1381.0629999999655,Complete
final_C_L4_resolution_resnet50_cifar10,C,resnet50,cifar10,4,resolution,,42,0.6050000190734863,,,1,19.420162200927734,2.6702418327331543,0.7452123761177063,0.09095361083745956,60,1739.6410000000033,Complete
final_C_L4_resolution_resnet50_mnist,C,resnet50,mnist,4,resolution,,42,0.8122000098228455,,,1,13.894357681274414,1.1913337707519531,0.6452682018280029,0.06976152211427689,43,1281.7810000000172,Complete
final_C_L4_resolution_transnext_tiny_cifar10,C,transnext_tiny,cifar10,4,resolution,,42,0.6840000152587891,,,1,19.420162200927734,2.6702418327331543,0.7452123761177063,0.09095361083745956,33,5059.9370000000345,Complete
final_C_L4_resolution_transnext_tiny_mnist,C,transnext_tiny,mnist,4,resolution,,42,0.8008000254631042,,,1,13.894357681274414,1.1913337707519531,0.6452682018280029,0.06976152211427689,16,2462.7970000000205,Complete
final_C_L4_salt_pepper_densenet121_cifar10,C,densenet121,cifar10,4,salt_pepper,,42,0.8644000291824341,,,1,14.95685863494873,0.6035389304161072,0.5382793545722961,0.038013212382793427,44,2014.390999999945,Complete
final_C_L4_salt_pepper_densenet121_mnist,C,densenet121,mnist,4,salt_pepper,,42,0.9876000285148621,,,1,13.237927436828613,0.5960397124290466,0.6630023717880249,0.034214358776807785,20,924.436999999918,Complete
final_C_L4_salt_pepper_resnet50_cifar10,C,resnet50,cifar10,4,salt_pepper,,42,0.8464000225067139,,,1,14.95685863494873,0.6035389304161072,0.5382793545722961,0.038013212382793427,21,636.875,Complete
final_C_L4_salt_pepper_resnet50_mnist,C,resnet50,mnist,4,salt_pepper,,42,0.9890000224113464,,,1,13.237927436828613,0.5960397124290466,0.6630023717880249,0.034214358776807785,31,966.2970000000205,Complete
final_C_L4_salt_pepper_transnext_tiny_cifar10,C,transnext_tiny,cifar10,4,salt_pepper,,42,0.9473999738693237,,,1,14.95685863494873,0.6035389304161072,0.5382793545722961,0.038013212382793427,28,4299.1870000000345,Complete
final_C_L4_salt_pepper_transnext_tiny_mnist,C,transnext_tiny,mnist,4,salt_pepper,,42,0.9876000285148621,,,1,13.237927436828613,0.5960397124290466,0.6630023717880249,0.034214358776807785,19,2926.0620000000345,Complete
final_C_L4_saturation_densenet121_cifar10,C,densenet121,cifar10,4,saturation,,42,0.9129999876022339,,,1,25.413484573364258,4.716719150543213,0.9450103044509888,0.03320080041885376,35,1618.4530000000377,Complete
final_C_L4_saturation_densenet121_mnist,C,densenet121,mnist,4,saturation,,42,0.9927999973297119,,,1,32.35671615600586,1.6434836387634277,0.9630134701728821,0.010467670857906342,45,2098.6869999999763,Complete
final_C_L4_saturation_resnet50_cifar10,C,resnet50,cifar10,4,saturation,,42,0.9178000092506409,,,1,25.413484573364258,4.716719150543213,0.9450103044509888,0.03320080041885376,18,539.2030000000377,Complete
final_C_L4_saturation_resnet50_mnist,C,resnet50,mnist,4,saturation,,42,0.9918000102043152,,,1,32.35671615600586,1.6434836387634277,0.9630134701728821,0.010467670857906342,13,397.15600000001723,Complete
final_C_L4_saturation_transnext_tiny_cifar10,C,transnext_tiny,cifar10,4,saturation,,42,0.975600004196167,,,1,25.413484573364258,4.716719150543213,0.9450103044509888,0.03320080041885376,14,2157.686999999918,Complete
final_C_L4_saturation_transnext_tiny_mnist,C,transnext_tiny,mnist,4,saturation,,42,0.9923999905586243,,,1,32.35671615600586,1.6434836387634277,0.9630134701728821,0.010467670857906342,19,2937.734000000055,Complete
final_C_L5_blur_densenet121_cifar10,C,densenet121,cifar10,5,blur,,42,0.7142000198364258,,,1,21.055660247802734,2.5229697227478027,0.7721232771873474,0.08173324167728424,21,1300.765000000014,Complete
final_C_L5_blur_densenet121_mnist,C,densenet121,mnist,5,blur,,42,0.9846000075340271,,,1,15.504034996032715,1.2535494565963745,0.49593642354011536,0.08473728597164154,19,1185.0779999999795,Complete
final_C_L5_blur_resnet50_cifar10,C,resnet50,cifar10,5,blur,,42,0.7098000049591064,,,1,21.055660247802734,2.5229697227478027,0.7721232771873474,0.08173324167728424,39,1776.375,Complete
final_C_L5_blur_resnet50_mnist,C,resnet50,mnist,5,blur,,42,0.9882000088691711,,,1,15.504034996032715,1.2535494565963745,0.49593642354011536,0.08473728597164154,31,1413.6720000000205,Complete
final_C_L5_blur_transnext_tiny_cifar10,C,transnext_tiny,cifar10,5,blur,,42,0.824400007724762,,,1,21.055660247802734,2.5229697227478027,0.7721232771873474,0.08173324167728424,22,3713.875,Complete
final_C_L5_blur_transnext_tiny_mnist,C,transnext_tiny,mnist,5,blur,,42,0.9905999898910522,,,1,15.504034996032715,1.2535494565963745,0.49593642354011536,0.08473728597164154,60,10158.780999999959,Complete
final_C_L5_noise_densenet121_cifar10,C,densenet121,cifar10,5,noise,,42,0.6845999956130981,,,1,15.49093246459961,0.42596572637557983,0.2772984504699707,0.04768216609954834,36,1630.859000000055,Complete
final_C_L5_noise_densenet121_mnist,C,densenet121,mnist,5,noise,,42,0.9927999973297119,,,1,17.161060333251953,0.19265809655189514,0.31492114067077637,0.02925056777894497,49,2250.5779999999795,Complete
final_C_L5_noise_resnet50_cifar10,C,resnet50,cifar10,5,noise,,42,0.6687999963760376,,,1,15.49093246459961,0.42596572637557983,0.2772984504699707,0.04768216609954834,30,896.2970000000205,Complete
final_C_L5_noise_resnet50_mnist,C,resnet50,mnist,5,noise,,42,0.9896000027656555,,,1,17.161060333251953,0.19265809655189514,0.31492114067077637,0.02925056777894497,19,578.5779999999795,Complete
final_C_L5_noise_transnext_tiny_cifar10,C,transnext_tiny,cifar10,5,noise,,42,0.8008000254631042,,,1,15.49093246459961,0.42596572637557983,0.2772984504699707,0.04768216609954834,60,9168.04700000002,Complete
final_C_L5_noise_transnext_tiny_mnist,C,transnext_tiny,mnist,5,noise,,42,0.9914000034332275,,,1,17.161060333251953,0.19265809655189514,0.31492114067077637,0.02925056777894497,36,5539.5620000000345,Complete
final_C_L5_resolution_densenet121_cifar10,C,densenet121,cifar10,5,resolution,,42,0.4431999921798706,,,1,15.875357627868652,2.8242347240448,0.6916051506996155,0.10936250537633896,19,860.0939999999828,Complete
final_C_L5_resolution_densenet121_mnist,C,densenet121,mnist,5,resolution,,42,0.45399999618530273,,,1,11.120646476745605,1.8049718141555786,0.5071334838867188,0.10736045986413956,21,964.25,Complete
final_C_L5_resolution_resnet50_cifar10,C,resnet50,cifar10,5,resolution,,42,0.43160000443458557,,,1,15.875357627868652,2.8242347240448,0.6916051506996155,0.10936250537633896,15,436.21899999998277,Complete
final_C_L5_resolution_resnet50_mnist,C,resnet50,mnist,5,resolution,,42,0.4426000118255615,,,1,11.120646476745605,1.8049718141555786,0.5071334838867188,0.10736045986413956,20,595.4369999999763,Complete
final_C_L5_resolution_transnext_tiny_cifar10,C,transnext_tiny,cifar10,5,resolution,,42,0.46239998936653137,,,1,15.875357627868652,2.8242347240448,0.6916051506996155,0.10936250537633896,13,1991.4220000000205,Complete
final_C_L5_resolution_transnext_tiny_mnist,C,transnext_tiny,mnist,5,resolution,,42,0.44859999418258667,,,1,11.120646476745605,1.8049718141555786,0.5071334838867188,0.10736045986413956,17,2615.4689999999246,Complete
final_C_L5_salt_pepper_densenet121_cifar10,C,densenet121,cifar10,5,salt_pepper,,42,0.8507999777793884,,,1,13.879243850708008,0.5841748714447021,0.4559713900089264,0.040805231779813766,44,2009.625,Complete
final_C_L5_salt_pepper_densenet121_mnist,C,densenet121,mnist,5,salt_pepper,,42,0.9872000217437744,,,1,12.131567001342773,0.529333770275116,0.5962571501731873,0.034998033195734024,22,1016.375,Complete
final_C_L5_salt_pepper_resnet50_cifar10,C,resnet50,cifar10,5,salt_pepper,,42,0.8330000042915344,,,1,13.879243850708008,0.5841748714447021,0.4559713900089264,0.040805231779813766,23,697.515999999945,Complete
final_C_L5_salt_pepper_resnet50_mnist,C,resnet50,mnist,5,salt_pepper,,42,0.9861999750137329,,,1,12.131567001342773,0.529333770275116,0.5962571501731873,0.034998033195734024,31,971.75,Complete
final_C_L5_salt_pepper_transnext_tiny_cifar10,C,transnext_tiny,cifar10,5,salt_pepper,,42,0.9422000050544739,,,1,13.879243850708008,0.5841748714447021,0.4559713900089264,0.040805231779813766,59,9043.32799999998,Complete
final_C_L5_salt_pepper_transnext_tiny_mnist,C,transnext_tiny,mnist,5,salt_pepper,,42,0.9894000291824341,,,1,12.131567001342773,0.529333770275116,0.5962571501731873,0.034998033195734024,40,6173.6879999999655,Complete
final_C_L5_saturation_densenet121_cifar10,C,densenet121,cifar10,5,saturation,,42,0.883400022983551,,,1,24.17316246032715,4.931709289550781,0.9357738494873047,0.04052618145942688,37,1709.2970000000205,Complete
final_C_L5_saturation_densenet121_mnist,C,densenet121,mnist,5,saturation,,42,0.9914000034332275,,,1,32.357322692871094,1.6435201168060303,0.9630135297775269,0.010467649437487125,20,935.890000000014,Complete
final_C_L5_saturation_resnet50_cifar10,C,resnet50,cifar10,5,saturation,,42,0.8822000026702881,,,1,24.17316246032715,4.931709289550781,0.9357738494873047,0.04052618145942688,16,477.10899999999674,Complete
final_C_L5_saturation_resnet50_mnist,C,resnet50,mnist,5,saturation,,42,0.9909999966621399,,,1,32.357322692871094,1.6435201168060303,0.9630135297775269,0.010467649437487125,13,396.0,Complete
final_C_L5_saturation_transnext_tiny_cifar10,C,transnext_tiny,cifar10,5,saturation,,42,0.9534000158309937,,,1,24.17316246032715,4.931709289550781,0.9357738494873047,0.04052618145942688,44,6765.5629999999655,Complete
final_C_L5_saturation_transnext_tiny_mnist,C,transnext_tiny,mnist,5,saturation,,42,0.9904000163078308,,,1,32.357322692871094,1.6435201168060303,0.9630135297775269,0.010467649437487125,18,2776.5,Complete
final_D_T1_L1_densenet121_cifar10,D,densenet121,cifar10,1,,T1,42,0.7674000263214111,,,1,21.22579002380371,1.544506311416626,0.8010480403900146,0.04082350432872772,45,2637.484999999986,Complete
final_D_T1_L1_densenet121_mnist,D,densenet121,mnist,1,,T1,42,0.9890000224113464,,,1,19.555505752563477,1.7537661790847778,0.5766915678977966,0.03037792257964611,21,1245.140000000014,Complete
final_D_T1_L1_resnet50_cifar10,D,resnet50,cifar10,1,,T1,42,0.7644000053405762,,,1,21.22579002380371,1.544506311416626,0.8010480403900146,0.04082350432872772,22,965.2820000000065,Complete
final_D_T1_L1_resnet50_mnist,D,resnet50,mnist,1,,T1,42,0.9850000143051147,,,1,19.555505752563477,1.7537661790847778,0.5766915678977966,0.03037792257964611,16,704.875,Complete
final_D_T1_L1_transnext_tiny_cifar10,D,transnext_tiny,cifar10,1,,T1,42,0.8845999836921692,,,1,21.22579002380371,1.544506311416626,0.8010480403900146,0.04082350432872772,26,4359.1089999999385,Complete
final_D_T1_L1_transnext_tiny_mnist,D,transnext_tiny,mnist,1,,T1,42,0.9891999959945679,,,1,19.555505752563477,1.7537661790847778,0.5766915678977966,0.03037792257964611,28,4695.4529999999795,Complete
final_D_T1_L2_densenet121_cifar10,D,densenet121,cifar10,2,,T1,42,0.5432000160217285,,,1,17.543922424316406,1.3167108297348022,0.6972057819366455,0.05896536260843277,17,1007.655999999959,Complete
final_D_T1_L2_densenet121_mnist,D,densenet121,mnist,2,,T1,42,0.9682000279426575,,,1,15.496427536010742,1.3028600215911865,0.42281824350357056,0.03856607526540756,37,2210.734999999986,Complete
final_D_T1_L2_resnet50_cifar10,D,resnet50,cifar10,2,,T1,42,0.52920001745224,,,1,17.543922424316406,1.3167108297348022,0.6972057819366455,0.05896536260843277,15,659.8439999999246,Complete
final_D_T1_L2_resnet50_mnist,D,resnet50,mnist,2,,T1,42,0.9616000056266785,,,1,15.496427536010742,1.3028600215911865,0.42281824350357056,0.03856607526540756,60,2671.4529999999795,Complete
final_D_T1_L2_transnext_tiny_cifar10,D,transnext_tiny,cifar10,2,,T1,42,0.6696000099182129,,,1,17.543922424316406,1.3167108297348022,0.6972057819366455,0.05896536260843277,55,9235.54700000002,Complete
final_D_T1_L2_transnext_tiny_mnist,D,transnext_tiny,mnist,2,,T1,42,0.9603999853134155,,,1,15.496427536010742,1.3028600215911865,0.42281824350357056,0.03856607526540756,17,2875.9370000000345,Complete
final_D_T1_L3_densenet121_cifar10,D,densenet121,cifar10,3,,T1,42,0.39320001006126404,,,1,14.874027252197266,1.4139035940170288,0.6350591778755188,0.07825718075037003,15,921.280999999959,Complete
final_D_T1_L3_densenet121_mnist,D,densenet121,mnist,3,,T1,42,0.8073999881744385,,,1,12.576668739318848,1.3035645484924316,0.3175475597381592,0.04275445640087128,22,1363.109000000055,Complete
final_D_T1_L3_resnet50_cifar10,D,resnet50,cifar10,3,,T1,42,0.35179999470710754,,,1,14.874027252197266,1.4139035940170288,0.6350591778755188,0.07825718075037003,14,639.8279999999795,Complete
final_D_T1_L3_resnet50_mnist,D,resnet50,mnist,3,,T1,42,0.796999990940094,,,1,12.576668739318848,1.3035645484924316,0.3175475597381592,0.04275445640087128,34,1572.140000000014,Complete
final_D_T1_L3_transnext_tiny_cifar10,D,transnext_tiny,cifar10,3,,T1,42,0.4235999882221222,,,1,14.874027252197266,1.4139035940170288,0.6350591778755188,0.07825718075037003,15,2550.3279999999795,Complete
final_D_T1_L3_transnext_tiny_mnist,D,transnext_tiny,mnist,3,,T1,42,0.8022000193595886,,,1,12.576668739318848,1.3035645484924316,0.3175475597381592,0.04275445640087128,15,2559.8279999999795,Complete
final_D_T1_L4_densenet121_cifar10,D,densenet121,cifar10,4,,T1,42,0.2964000105857849,,,1,13.097561836242676,1.4104716777801514,0.6013230085372925,0.08745517581701279,16,1009.140000000014,Complete
final_D_T1_L4_densenet121_mnist,D,densenet121,mnist,4,,T1,42,0.5756000280380249,,,1,10.897726058959961,1.3057552576065063,0.24776911735534668,0.04829176515340805,16,1016.344000000041,Complete
final_D_T1_L4_resnet50_cifar10,D,resnet50,cifar10,4,,T1,42,0.2709999978542328,,,1,13.097561836242676,1.4104716777801514,0.6013230085372925,0.08745517581701279,13,614.2179999999935,Complete
final_D_T1_L4_resnet50_mnist,D,resnet50,mnist,4,,T1,42,0.5562000274658203,,,1,10.897726058959961,1.3057552576065063,0.24776911735534668,0.04829176515340805,14,668.9529999999795,Complete
final_D_T1_L4_transnext_tiny_cifar10,D,transnext_tiny,cifar10,4,,T1,42,0.28439998626708984,,,1,13.097561836242676,1.4104716777801514,0.6013230085372925,0.08745517581701279,14,2397.9220000000205,Complete
final_D_T1_L4_transnext_tiny_mnist,D,transnext_tiny,mnist,4,,T1,42,0.5893999934196472,,,1,10.897726058959961,1.3057552576065063,0.24776911735534668,0.04829176515340805,16,2749.875,Complete
final_D_T1_L5_densenet121_cifar10,D,densenet121,cifar10,5,,T1,42,0.2011999934911728,,,1,10.847352027893066,1.8062080144882202,0.5662043690681458,0.10978245735168457,22,1439.890000000014,Complete
final_D_T1_L5_densenet121_mnist,D,densenet121,mnist,5,,T1,42,0.27959999442100525,,,1,9.024060249328613,1.961860179901123,0.2465682029724121,0.07177931815385818,24,1583.5,Complete
final_D_T1_L5_resnet50_cifar10,D,resnet50,cifar10,5,,T1,42,0.18639999628067017,,,1,10.847352027893066,1.8062080144882202,0.5662043690681458,0.10978245735168457,14,695.875,Complete
final_D_T1_L5_resnet50_mnist,D,resnet50,mnist,5,,T1,42,0.28139999508857727,,,1,9.024060249328613,1.961860179901123,0.2465682029724121,0.07177931815385818,16,805.155999999959,Complete
final_D_T1_L5_transnext_tiny_cifar10,D,transnext_tiny,cifar10,5,,T1,42,0.19660000503063202,,,1,10.847352027893066,1.8062080144882202,0.5662043690681458,0.10978245735168457,15,2611.734999999986,Complete
final_D_T1_L5_transnext_tiny_mnist,D,transnext_tiny,mnist,5,,T1,42,0.27619999647140503,,,1,9.024060249328613,1.961860179901123,0.2465682029724121,0.07177931815385818,16,2792.125,Complete
final_D_T2_L1_densenet121_cifar10,D,densenet121,cifar10,1,,T2,42,0.7663999795913696,,,1,21.22579002380371,1.544506311416626,0.8010480403900146,0.04082350432872772,38,2244.203000000096,Complete
final_D_T2_L1_densenet121_mnist,D,densenet121,mnist,1,,T2,42,0.9905999898910522,,,1,19.555505752563477,1.7537661790847778,0.5766915678977966,0.03037792257964611,25,1491.219000000041,Complete
final_D_T2_L1_resnet50_cifar10,D,resnet50,cifar10,1,,T2,42,0.7811999917030334,,,1,21.22579002380371,1.544506311416626,0.8010480403900146,0.04082350432872772,24,1035.984999999986,Complete
final_D_T2_L1_resnet50_mnist,D,resnet50,mnist,1,,T2,42,0.9911999702453613,,,1,19.555505752563477,1.7537661790847778,0.5766915678977966,0.03037792257964611,42,1841.875,Complete
final_D_T2_L1_transnext_tiny_cifar10,D,transnext_tiny,cifar10,1,,T2,42,0.8942000269889832,,,1,21.22579002380371,1.544506311416626,0.8010480403900146,0.04082350432872772,59,9861.562999999966,Complete
final_D_T2_L1_transnext_tiny_mnist,D,transnext_tiny,mnist,1,,T2,42,0.9918000102043152,,,1,19.555505752563477,1.7537661790847778,0.5766915678977966,0.03037792257964611,36,6021.2970000000205,Complete
final_D_T2_L2_densenet121_cifar10,D,densenet121,cifar10,2,,T2,42,0.5576000213623047,,,1,17.543922424316406,1.3167108297348022,0.6972057819366455,0.05896536260843277,18,1077.280999999959,Complete
final_D_T2_L2_densenet121_mnist,D,densenet121,mnist,2,,T2,42,0.9617999792098999,,,1,15.496427536010742,1.3028600215911865,0.42281824350357056,0.03856607526540756,22,1328.1720000000205,Complete
final_D_T2_L2_resnet50_cifar10,D,resnet50,cifar10,2,,T2,42,0.5275999903678894,,,1,17.543922424316406,1.3167108297348022,0.6972057819366455,0.05896536260843277,25,1100.5,Complete
final_D_T2_L2_resnet50_mnist,D,resnet50,mnist,2,,T2,42,0.9624000191688538,,,1,15.496427536010742,1.3028600215911865,0.42281824350357056,0.03856607526540756,60,2688.7970000000205,Complete
final_D_T2_L2_transnext_tiny_cifar10,D,transnext_tiny,cifar10,2,,T2,42,0.6525999903678894,,,1,17.543922424316406,1.3167108297348022,0.6972057819366455,0.05896536260843277,33,5551.4370000000345,Complete
final_D_T2_L2_transnext_tiny_mnist,D,transnext_tiny,mnist,2,,T2,42,0.9702000021934509,,,1,15.496427536010742,1.3028600215911865,0.42281824350357056,0.03856607526540756,32,5400.344000000041,Complete
final_D_T2_L3_densenet121_cifar10,D,densenet121,cifar10,3,,T2,42,0.39160001277923584,,,1,14.874027252197266,1.4139035940170288,0.6350591778755188,0.07825718075037003,16,980.5620000000345,Complete
final_D_T2_L3_densenet121_mnist,D,densenet121,mnist,3,,T2,42,0.7983999848365784,,,1,12.576668739318848,1.3035645484924316,0.3175475597381592,0.04275445640087128,15,923.594000000041,Complete
final_D_T2_L3_resnet50_cifar10,D,resnet50,cifar10,3,,T2,42,0.375,,,1,14.874027252197266,1.4139035940170288,0.6350591778755188,0.07825718075037003,15,682.0469999999041,Complete
final_D_T2_L3_resnet50_mnist,D,resnet50,mnist,3,,T2,42,0.7857999801635742,,,1,12.576668739318848,1.3035645484924316,0.3175475597381592,0.04275445640087128,18,829.4220000000205,Complete
final_D_T2_L3_transnext_tiny_cifar10,D,transnext_tiny,cifar10,3,,T2,42,0.42340001463890076,,,1,14.874027252197266,1.4139035940170288,0.6350591778755188,0.07825718075037003,15,2535.265000000014,Complete
final_D_T2_L3_transnext_tiny_mnist,D,transnext_tiny,mnist,3,,T2,42,0.8041999936103821,,,1,12.576668739318848,1.3035645484924316,0.3175475597381592,0.04275445640087128,15,2540.75,Complete
final_D_T2_L4_densenet121_cifar10,D,densenet121,cifar10,4,,T2,42,0.29820001125335693,,,1,13.097561836242676,1.4104716777801514,0.6013230085372925,0.08745517581701279,16,1007.609000000055,Complete
final_D_T2_L4_densenet121_mnist,D,densenet121,mnist,4,,T2,42,0.5777999758720398,,,1,10.897726058959961,1.3057552576065063,0.24776911735534668,0.04829176515340805,22,1391.405999999959,Complete
final_D_T2_L4_resnet50_cifar10,D,resnet50,cifar10,4,,T2,42,0.28220000863075256,,,1,13.097561836242676,1.4104716777801514,0.6013230085372925,0.08745517581701279,15,707.3589999999385,Complete
final_D_T2_L4_resnet50_mnist,D,resnet50,mnist,4,,T2,42,0.5699999928474426,,,1,10.897726058959961,1.3057552576065063,0.24776911735534668,0.04829176515340805,14,668.6720000000205,Complete
final_D_T2_L4_transnext_tiny_cifar10,D,transnext_tiny,cifar10,4,,T2,42,0.298799991607666,,,1,13.097561836242676,1.4104716777801514,0.6013230085372925,0.08745517581701279,14,2382.734000000055,Complete
final_D_T2_L4_transnext_tiny_mnist,D,transnext_tiny,mnist,4,,T2,42,0.5595999956130981,,,1,10.897726058959961,1.3057552576065063,0.24776911735534668,0.04829176515340805,19,3244.828000000096,Complete
final_D_T2_L5_densenet121_cifar10,D,densenet121,cifar10,5,,T2,42,0.1972000002861023,,,1,10.847352027893066,1.8062080144882202,0.5662043690681458,0.10978245735168457,24,1566.390000000014,Complete
final_D_T2_L5_densenet121_mnist,D,densenet121,mnist,5,,T2,42,0.2802000045776367,,,1,9.024060249328613,1.961860179901123,0.2465682029724121,0.07177931815385818,24,1576.9379999999655,Complete
final_D_T2_L5_resnet50_cifar10,D,resnet50,cifar10,5,,T2,42,0.1834000051021576,,,1,10.847352027893066,1.8062080144882202,0.5662043690681458,0.10978245735168457,16,790.795999999973,Complete
final_D_T2_L5_resnet50_mnist,D,resnet50,mnist,5,,T2,42,0.2734000086784363,,,1,9.024060249328613,1.961860179901123,0.2465682029724121,0.07177931815385818,17,847.125,Complete
final_D_T2_L5_transnext_tiny_cifar10,D,transnext_tiny,cifar10,5,,T2,42,0.20020000636577606,,,1,10.847352027893066,1.8062080144882202,0.5662043690681458,0.10978245735168457,15,2587.5470000000205,Complete
final_D_T2_L5_transnext_tiny_mnist,D,transnext_tiny,mnist,5,,T2,42,0.2752000093460083,,,1,9.024060249328613,1.961860179901123,0.2465682029724121,0.07177931815385818,21,3632.4220000000205,Complete
final_D_T3_L1_densenet121_cifar10,D,densenet121,cifar10,1,,T3,42,0.7703999876976013,,,1,21.22579002380371,1.544506311416626,0.8010480403900146,0.04082350432872772,36,2119.3909999998286,Complete
final_D_T3_L1_densenet121_mnist,D,densenet121,mnist,1,,T3,42,0.9929999709129333,,,1,19.555505752563477,1.7537661790847778,0.5766915678977966,0.03037792257964611,60,3575.2039999999106,Complete
final_D_T3_L1_resnet50_cifar10,D,resnet50,cifar10,1,,T3,42,0.7911999821662903,,,1,21.22579002380371,1.544506311416626,0.8010480403900146,0.04082350432872772,29,1252.0470000000205,Complete
final_D_T3_L1_resnet50_mnist,D,resnet50,mnist,1,,T3,42,0.989799976348877,,,1,19.555505752563477,1.7537661790847778,0.5766915678977966,0.03037792257964611,28,1221.8590000001714,Complete
final_D_T3_L1_transnext_tiny_cifar10,D,transnext_tiny,cifar10,1,,T3,42,0.9028000235557556,,,1,21.22579002380371,1.544506311416626,0.8010480403900146,0.04082350432872772,26,4374.14000000013,Complete
final_D_T3_L1_transnext_tiny_mnist,D,transnext_tiny,mnist,1,,T3,42,0.9937999844551086,,,1,19.555505752563477,1.7537661790847778,0.5766915678977966,0.03037792257964611,52,8774.45299999998,Complete
final_D_T3_L2_densenet121_cifar10,D,densenet121,cifar10,2,,T3,42,0.5479999780654907,,,1,17.543922424316406,1.3167108297348022,0.6972057819366455,0.05896536260843277,17,1019.2039999999106,Complete
final_D_T3_L2_densenet121_mnist,D,densenet121,mnist,2,,T3,42,0.9702000021934509,,,1,15.496427536010742,1.3028600215911865,0.42281824350357056,0.03856607526540756,60,3634.562000000151,Complete
final_D_T3_L2_resnet50_cifar10,D,resnet50,cifar10,2,,T3,42,0.5437999963760376,,,1,17.543922424316406,1.3167108297348022,0.6972057819366455,0.05896536260843277,19,838.0939999998081,Complete
final_D_T3_L2_resnet50_mnist,D,resnet50,mnist,2,,T3,42,0.9696000218391418,,,1,15.496427536010742,1.3028600215911865,0.42281824350357056,0.03856607526540756,60,2686.6090000001714,Complete
final_D_T3_L2_transnext_tiny_cifar10,D,transnext_tiny,cifar10,2,,T3,42,0.6800000071525574,,,1,17.543922424316406,1.3167108297348022,0.6972057819366455,0.05896536260843277,25,4224.5470000000205,Complete
final_D_T3_L2_transnext_tiny_mnist,D,transnext_tiny,mnist,2,,T3,42,0.9710000157356262,,,1,15.496427536010742,1.3028600215911865,0.42281824350357056,0.03856607526540756,29,4903.469000000041,Complete
final_D_T3_L3_densenet121_cifar10,D,densenet121,cifar10,3,,T3,42,0.39239999651908875,0.3956000010172526,0.0022686290992707994,3,14.874027252197266,1.4139035940170288,0.6350591778755188,0.07825718075037003,16,981.1720000000205,Complete
final_D_T3_L3_densenet121_mnist,D,densenet121,mnist,3,,T3,42,0.8172000050544739,0.8148666620254517,0.0021561407571207567,3,12.576668739318848,1.3035645484924316,0.3175475597381592,0.04275445640087128,36,2223.561999999918,Complete
final_D_T3_L3_resnet50_cifar10,D,resnet50,cifar10,3,,T3,42,0.367000013589859,0.37273334463437396,0.004259366537565337,3,14.874027252197266,1.4139035940170288,0.6350591778755188,0.07825718075037003,15,681.655999999959,Complete
final_D_T3_L3_resnet50_mnist,D,resnet50,mnist,3,,T3,42,0.7979999780654907,0.7985333204269409,0.0021561407571207567,3,12.576668739318848,1.3035645484924316,0.3175475597381592,0.04275445640087128,28,1292.75,Complete
final_D_T3_L3_transnext_tiny_cifar10,D,transnext_tiny,cifar10,3,,T3,42,0.4198000133037567,0.4333333373069763,0.009611559683776128,3,14.874027252197266,1.4139035940170288,0.6350591778755188,0.07825718075037003,17,2896.406000000192,Complete
final_D_T3_L3_transnext_tiny_mnist,D,transnext_tiny,mnist,3,,T3,42,0.8136000037193298,0.8119999965031942,0.005027932857618719,3,12.576668739318848,1.3035645484924316,0.3175475597381592,0.04275445640087128,25,4271.234000000171,Complete
final_D_T3_L4_densenet121_cifar10,D,densenet121,cifar10,4,,T3,42,0.2996000051498413,,,1,13.097561836242676,1.4104716777801514,0.6013230085372925,0.08745517581701279,19,1194.0470000000205,Complete
final_D_T3_L4_densenet121_mnist,D,densenet121,mnist,4,,T3,42,0.5758000016212463,,,1,10.897726058959961,1.3057552576065063,0.24776911735534668,0.04829176515340805,23,1455.5779999999795,Complete
final_D_T3_L4_resnet50_cifar10,D,resnet50,cifar10,4,,T3,42,0.27880001068115234,,,1,13.097561836242676,1.4104716777801514,0.6013230085372925,0.08745517581701279,15,704.655999999959,Complete
final_D_T3_L4_resnet50_mnist,D,resnet50,mnist,4,,T3,42,0.5600000023841858,,,1,10.897726058959961,1.3057552576065063,0.24776911735534668,0.04829176515340805,16,761.5,Complete
final_D_T3_L4_transnext_tiny_cifar10,D,transnext_tiny,cifar10,4,,T3,42,0.2971999943256378,,,1,13.097561836242676,1.4104716777801514,0.6013230085372925,0.08745517581701279,19,3256.187000000151,Complete
final_D_T3_L4_transnext_tiny_mnist,D,transnext_tiny,mnist,4,,T3,42,0.5924000144004822,,,1,10.897726058959961,1.3057552576065063,0.24776911735534668,0.04829176515340805,18,3089.3590000001714,Complete
